model	cancer	HALLMARK_ADIPOGENESIS	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_ANGIOGENESIS	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_SURFACE	HALLMARK_APOPTOSIS	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_COAGULATION	HALLMARK_COMPLEMENT	HALLMARK_DNA_REPAIR	HALLMARK_E2F_TARGETS	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_G2M_CHECKPOINT	HALLMARK_GLYCOLYSIS	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_HEME_METABOLISM	HALLMARK_HYPOXIA	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_MITOTIC_SPINDLE	HALLMARK_MTORC1_SIGNALING	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V2	HALLMARK_MYOGENESIS	HALLMARK_NOTCH_SIGNALING	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_P53_PATHWAY	HALLMARK_PANCREAS_BETA_CELLS	HALLMARK_PEROXISOME	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PROTEIN_SECRETION	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_SPERMATOGENESIS	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_UP	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_XENOBIOTIC_METABOLISM
P18	Punctuated	Breast cancer	2.51213866835782	-0.501232238631834	1.5157616492636	0.624683197729838	2.34837148994445	2.04102389502185	-0.0164333291523373	1.10550723435161	-0.706618662053649	1.02114598125407	-0.466713668802535	0.473263656639766	-0.837559812217368	1.83203384360408	1.39216602119638	0.794993728469786	-0.0376710871503098	-0.769048575795956	0.481618364907804	0.598297885487531	-1.22922262061278	1.05831664575338	-0.458785579430133	-0.953715872941964	-1.13997631737002	-0.551457279110466	-0.799866673557996	1.30400871119984	-0.11064998521753	-0.432604380860084	-1.22536089540144	-0.502034006352227	-0.661716780855904	1.75254367590697	1.04328934942957	2.32920426129073	0.00371353408097324	-1.27993863641931	0.0973637937843942	-0.605428128035356	1.0065705810582	0.581511059181656	-1.40675115593533	0.889988654863657	-1.47931681228162	0.410531695500655	1.7656507965305	-0.201200775144357	1.03507786716825	-0.176037396485293
P2	Punctuated	Breast cancer	0.754671866607631	1.33791536993964	1.0011371990062	0.259682558998078	0.874763372468174	1.10639348835691	0.923664381714937	-0.913157710018625	0.0487329686141244	0.432870936142699	0.526654721449895	0.286663020865736	0.0625350427854283	1.56193224745387	-0.75394169012313	-1.18876930578882	-0.789295975862656	0.0747350415484501	-0.477356837841116	0.337031787686694	-0.464774695723555	0.573315174848329	1.38241466191219	0.801912755601175	0.425578387193417	1.82776691419833	1.57957476362375	0.350667433169004	0.0714293922758979	0.380862205996838	0.364761285583769	-0.514931380668316	-1.0591479196683	0.659524956268899	0.19261532375164	1.85973398430667	-0.579649178299337	-1.15913280849419	-1.08889652684868	1.5587866558085	0.12202230900314	1.74915101411223	-0.707545276095589	0.121867224330291	-0.477263706311586	1.42117735520612	0.870696113489524	-0.151670901466485	0.274730408638159	-0.75892815685338
P20	Punctuated	Breast cancer	0.395859286297392	-1.64302627286291	0.699120544289369	0.473742694571077	0.97081435823007	1.34741964525203	-1.52532885257049	-1.29717680637417	-2.29495939258481	-0.269988064721659	-1.6837167891006	0.494323849036692	-0.784610622335572	0.883838061985062	1.74972239239338	1.48081270160144	-1.71791968947144	-0.361256781581722	-1.13889087056521	1.12544996164957	-0.70299984905176	-1.13642136735808	-1.32067937198496	-2.0447802336917	-2.07060256528191	-2.21176179782872	-2.25721676366992	-0.21887126313808	-1.01500814096388	-0.143244978323303	-2.06664658470462	-0.5824931917265	-0.727756554606664	0.790027022140887	-0.415565106525138	1.81767562440162	-1.87028798676504	0.00819192181877769	-1.96903380660041	-1.57120756265224	-0.994973957919806	-0.0603659475936232	-0.459979857775878	-0.194554968729395	-2.27748483594723	-1.48115667865128	1.16029635112316	-1.62987538925823	-0.417601280498395	-1.54727851422469
P21	Punctuated	Breast cancer	1.81319339978443	-0.291508846083895	0.532353646675611	0.778107116724862	1.871112874079	1.57448361739249	0.127747501974581	-0.701168078744877	-0.794211735827311	0.426018518820254	-0.491802591489857	-0.0215196402147566	-0.521862855187617	1.53627752321959	2.05321451180605	1.45163267051095	-0.319738279324096	-0.345719942373935	-0.490106207175308	0.756029379906777	-0.764067531873781	0.615461595842887	0.00881245715884077	-0.59381756029379	-0.712984392205654	0.891986237689096	0.187014458565012	1.42773609655648	-0.278153793767134	-0.0767721272733555	-1.14833111128337	-0.667821568565844	-0.756417090666102	1.79127959124094	0.565720533933148	2.09429551728406	-0.49945129409806	-0.505469882503929	-1.35411898194195	0.183009249740431	-0.726186519407025	1.12914666234851	-0.589932145666113	1.16452109438113	-0.964010714080661	-0.29925120557042	1.31056770837909	-0.661102508946248	0.46244587745576	-0.596602409535501
P22	Punctuated	Breast cancer	-0.11239929224574	0.719842647085076	-0.595800816329623	-0.915923616573032	-0.380355945462764	0.51300390292203	-0.124770065770557	-0.718984728541305	-1.3921411513647	-0.953539262774898	-0.782184702225104	2.41179262721817	0.695470763859077	0.190521944934334	1.37841836102016	0.728329921887497	-1.44675721049788	0.343091158746346	-1.9615517953107	-1.74804956440706	-1.36966239965527	-1.22030145160138	0.168363045196797	-0.360960701620125	-0.757252358882366	1.35626074211151	1.05372065485798	1.24026500069357	-1.51182557736196	-0.526407269131013	-0.587621408390476	0.168269501813889	0.528178016943326	0.186146861606762	-1.88944872694947	2.24400702236803	-1.82641221136163	-1.19755116515035	-1.02205065426306	0.736969887306998	-2.72554144402878	1.69117316378938	-0.855908391455717	-1.51879819742966	-1.39607920535521	0.888805252809633	-0.486949125565895	-0.636548184954866	-0.941717315507104	-1.5514785299818
P23	Punctuated	Breast cancer	1.16914650361373	0.341061508002749	0.761149231487477	0.96002104616297	2.25168636426648	1.1722800086484	0.832682705584995	-1.68727945828589	-0.411674937881438	0.774302925033381	0.193013773593266	-0.505977916173968	-0.914416021089115	2.02270794712492	0.168574521741582	0.0228101628305894	-1.75085631192404	-0.622992871007834	0.105648902643925	1.49060504267121	-0.346193392124682	2.1259038640217	0.639893643041138	0.152776455175469	0.533455796824027	1.54376040432092	1.07796976824467	1.97753284008927	1.09837582698735	0.0800839559865293	-0.344427378744566	-0.812705724683641	-0.752328067317842	1.55740627973136	1.26837641972423	1.65580651538916	0.855751855960349	-0.458815883713395	-1.75734580558205	0.580430928239714	0.417284018278676	1.12243252236113	-0.580463687940907	2.02085506935751	0.81042082041614	2.05053278837539	1.92015808380397	0.629622900789186	1.32159236704363	-1.20145150556859
P24	Punctuated	Breast cancer	1.52338852298573	-0.622451558153483	1.43756762873641	0.99421817600823	2.26831732736881	1.20177496418679	-0.0116458401672317	-0.0622533306314604	-0.904043607719696	0.857399776030619	-0.431327714552968	0.0660615225842271	-1.00783770348141	1.81678483707694	0.652511640971101	-0.153238439888322	-0.424582042886141	-0.803972207915371	-0.566430849587081	0.97091200280723	-0.761186938413996	0.224792495315571	-0.071265472496065	-1.25914059375418	-0.926456168808729	-0.142448864989158	-0.576686979768271	0.889356926634901	0.0399059923824309	0.26141114592913	-1.75863430809441	-0.997218487870678	-1.04595086145976	1.86772091105229	0.996025832723874	1.71624422039204	-0.593864626458555	-0.367111368293528	-0.988697284358384	-1.09879569042715	0.981115002629499	0.223352635948367	-0.962669656311047	0.88631822259624	-1.71101021226647	-0.278399123363717	1.78895010866959	-1.84299044875146	1.10956314493748	-0.726425317446264
P26	Punctuated	Breast cancer	0.401916654118217	-1.97864856555228	0.614569818662157	-0.413427895453281	0.618083353657565	1.11763540587576	-1.30516047478634	-1.15614276955231	-1.17915907311419	-0.479816846699345	-2.36039843626874	0.172680509638564	-0.614905984846576	0.83630700870856	2.48797912489838	1.62623593945826	-1.20954568066583	-0.285909107214463	0.383053432338379	0.423262112882567	-1.37234444524427	0.391507256309056	-1.88622243387649	-2.36546674071663	-1.77608469674793	-0.446570185437266	-1.36980928907108	1.02668241895389	-1.9193084201762	-0.196430452912038	-0.922168107537009	-0.32667492808204	0.165112745316338	0.352224559912879	-0.444198244413959	2.04792660050698	-1.13412338620593	-2.01485651520985	-0.651133452474679	0.462502445919635	-0.00858734939858482	0.690159360844658	-0.419654539134709	-0.190112041170058	-1.46197103830181	2.45148481450297	0.512544972321092	-1.09477042019108	0.00377237968422898	-1.98031651800102
P27	Punctuated	Breast cancer	1.05015074151295	0.748921163861506	0.533047189739441	0.601548937196898	1.66698520802022	1.39008030360807	0.760529293906838	-1.4104877321378	-1.05264585228506	0.778013759966752	0.666693863534049	0.490890126939486	-0.0359800062853032	1.58455957234917	-0.254155997721951	-0.623289838527863	-1.67765570085581	0.0791283047259486	0.0886157860868585	0.57132109558009	-0.658260511971023	1.89879010929784	0.774686499579649	0.338754521758148	0.416585705437099	-0.229315738689933	0.116083041678006	0.468358990451728	0.71075576893785	0.635319264934878	-0.302706746902325	-0.391097481788905	-0.781889273408564	1.09861973311513	1.26475256901392	1.60357273803888	0.235242912722652	-0.5602470029574	-2.42530711166222	1.83690405574994	-0.373426414865423	2.20305283243002	-1.04801213384917	1.20629405830291	0.105044406364021	0.692839123697084	1.51884232834663	0.378696196122242	1.32880556085652	-1.35177129258231
P28	Punctuated	Breast cancer	1.97498565085521	-0.513746824009298	0.733381648295079	-0.00944522973619951	1.8131822967676	0.724435742465421	0.13709931343659	0.357633520483551	-0.83760473092297	0.385653361230372	-0.680710826504073	0.394078262594338	-0.715207414396415	1.43150800279109	1.77168710202031	0.96316779768712	-0.645151332829841	-0.704148828274474	-0.482986572807572	0.694891086670028	-1.06247375180808	-0.102511132875815	-0.408118961129218	-1.12869615495493	-0.715668885494579	-0.315565071667885	-0.629084760029036	0.805815676718155	-0.292532443789614	-0.241601897304255	-1.343503527375	-0.646800139416469	-0.412451526875571	1.28677911340334	-0.757335314126292	2.2420705879406	-0.39420376422172	-1.42612524718481	-0.778524813460716	-1.11968545979028	0.26428536385689	1.05730804754603	-0.700255186529102	0.260719701127484	-1.19391570081258	-0.276600188974996	1.20901790285866	-1.23488427677389	0.135964252176939	-1.05042006558853
P29	Branching	Breast cancer	0.202209164539049	-2.73665769996072	0.498103115609532	0.351354759636483	0.829199613496927	0.661430577382281	-1.79001368701025	-1.06181166757166	-0.689593124604852	-0.365636615404003	-2.68134565402873	0.348140831431157	0.217499643313945	1.26299755814472	2.85929745529345	2.60209493800926	-1.60258774525375	0.341428108666557	0.344107728561054	1.58367010771431	-2.27466857524294	-0.183932421545718	-2.30332454744657	-3.10417021629735	-2.47173441967552	-1.7148478892817	-2.30766870760207	0.44874330734667	-2.30046345962851	1.14675951750842	-0.728300807833593	-0.0652939489600655	-0.627760102909224	0.868981523640783	0.167988206415653	1.9058194792015	-1.29622561376622	-1.4555503222792	-0.487056991352957	-0.328611542083567	2.07849162530142	-0.394791934105587	-0.952443132818149	0.815726254036738	-2.67067941632811	0.775453881442073	1.10386430512594	-1.66772683306115	0.337830928908096	-1.72949576906805
P3	Punctuated	Breast cancer	0.128273811256004	1.56660284144959	-0.493396690494694	-0.453062855314677	-0.073033681888196	0.115743751846436	0.560565640687431	-1.96560503034977	-1.07566226976027	-0.157415703425647	1.01128953984844	0.258895734663487	0.597521607527639	0.166365440378524	-1.25850351026055	-1.63217853806762	-2.18062132700467	0.692625510633545	-1.30998250915235	-0.601987028620218	-0.270712609462373	-0.290918952027769	1.17312075131294	1.26379575262076	0.990311769002822	2.41595376264572	2.21089998144495	0.306397321677992	-0.196669455907743	0.739543555788038	-0.182375646063839	-0.118531235941566	-0.874908682674964	-0.450092876309072	-0.811779939673611	1.59265705436097	-0.0702297847233888	-1.72981995146928	-2.05824461482146	1.7215633655341	0.314976747915715	1.92526398106503	-0.873121412031736	-0.509144608737601	0.0538692689431185	1.11230626263326	0.121102682225375	-0.911048854965847	-0.43338424692544	-1.96177220475896
P30	Punctuated	Breast cancer	1.11045821547006	-0.286192314981683	1.28336271657958	0.460147604490602	1.61913961134042	1.30699961148977	0.178508261623302	0.573452423937529	-1.76453173530796	0.283788309710559	-0.310941444100776	-0.14898563404531	-1.61764307373294	1.67031358632764	0.584293051116901	-0.548150880070878	-0.958830898523922	-1.48311195651436	-1.17556877364074	1.11389521765115	-1.00946374392998	0.108994249144003	-0.0722085643420912	-0.827560574473463	-0.637331330233837	0.223309045923927	-0.0572303163743824	0.34913610242168	-0.00503150050269696	-0.907628149930783	-2.16174450552753	-1.28206939308795	-1.60275482827632	1.32051160343622	1.18443505165303	1.83385767487902	-1.44662501369929	-0.511686151484526	-1.16158954624186	-0.949718620357741	0.821554688128318	-0.0865449853609773	-1.45286368313354	1.40940611568673	-1.34218472765769	-0.457229359620844	1.93005442815701	-2.1908847469764	1.27501583288867	-0.819648153687074
P31	Punctuated	Breast cancer	1.61044978038721	-1.03862898222641	2.25957425586333	0.164414552992096	0.792777538736469	0.79683825227889	-0.191083749133174	0.674472277556376	-0.619645562990312	0.485608718955104	-0.718767263956721	0.00138652463812385	-1.60200665517989	1.15780195736614	2.71481108209745	2.00795953743748	-0.161542326029367	-1.45869950356776	-0.555301281292139	0.38429735864015	-0.983154255025709	0.165046772061083	-0.930413386129738	-1.47818068855091	-1.12667909325488	-0.652295326894513	-1.04218141431328	0.93422781933685	-0.695150895749341	-1.66338799811632	-1.43394633635177	-1.04860192710329	-1.18574669226818	0.683799422626121	-0.168715665105137	2.30316442281847	-0.610000299359101	-1.5819325423757	-0.25009774814845	-0.426272112306242	0.676875077563236	-0.236064870579484	-1.28175946242723	0.167068690702986	-1.1807540600413	0.38043663372614	1.12350992100805	-1.24279035018704	-0.815092874437062	-0.308159740887201
P4	Punctuated	Breast cancer	0.9141238742928	0.972133348943513	-0.173507127335329	0.356611282715421	1.3660398815713	1.21250703719373	0.658119557551474	-0.759919993185834	-1.87833810349668	0.789456136127771	0.424754193670062	0.0560270363881873	-0.943324054279675	1.34341295654154	-0.216903381184488	-1.20184344003598	-1.24322333517519	-1.02413866565611	-1.68181059316415	0.0326269069358244	-0.336195454306961	0.00819778593194561	0.817501226676415	0.242664891498618	0.0402114329123098	0.471193497188805	0.672771637147252	1.06655942513118	0.4073665928254	-0.694019105053227	-1.41841797985679	-0.941879513235123	-1.00456845013001	1.17200011639557	-1.12136748538824	1.74879450290536	0.15163663741855	-1.28886759827992	-1.44454482896049	0.670145899005323	-0.240463832060229	1.52404024415838	-1.56151127694769	0.283758058302379	-0.374496033951117	-0.485221086902511	1.18749752176867	-1.49190807779496	0.234033518168008	-1.06699429063397
P8	Punctuated	Breast cancer	1.92013191428024	1.24848127455133	0.487406249806279	1.1113690121811	1.52653741012174	1.48983647744774	1.26085285493621	-0.788512014541299	-0.685876702487183	0.730610534755569	1.08322939152239	0.0233890980894933	-0.33622470651139	1.01594298859743	-0.2655972500075	-0.864269366759503	-0.916590103431502	-0.119771961457488	-0.995638252335721	0.372602131602553	-0.00728772588276881	0.813077518028137	1.75987620356642	1.44984429529843	0.825393913751317	2.11776499949989	1.70924591696235	0.949268614010489	0.573073811018561	0.721598236176375	-0.639380385263511	-0.683755783166518	-0.96659597088499	1.48838044148514	0.193789712758201	1.7158705349215	0.488873789112095	-1.32444471235134	-1.15264088570707	1.84934486841234	-0.938853849390122	1.96138299748059	-1.22789105116063	0.693094403176806	0.0392959704984955	-0.220821587271502	1.34421363798801	0.277875509176215	0.972794986349278	-0.540481822370426
P9	Punctuated	Breast cancer	0.033752089403448	-0.815848995159021	0.855441122605677	0.872494921690315	2.25820862935144	1.6154699720507	-0.328998974507743	-1.00043911051809	-1.27621065462273	0.294970079243082	-0.806889319876186	-1.54131729869667	-1.92739749426876	2.0356226179722	-0.202538959425165	-1.60668590099887	-2.37341515882907	-1.33617894962975	-0.6009529082679	1.2349239392078	-1.59200349374524	0.550211863802185	-0.337006866765018	-0.799330269966382	-0.83263634869145	0.542122655950848	-0.146424878780832	0.3071521007004	-0.273688558177788	0.188239139788724	-2.5348390990006	-1.77824582863723	-2.28750243038697	1.78760845243538	2.6355234757507	1.02775737628133	-0.943554527156565	-0.409300448408746	-2.15825579562027	-1.29391440545974	0.127606682162206	0.0490168655580904	-2.35493885705457	2.46358027997294	-1.20563162919793	-0.499808265022605	2.38057790065389	-1.98941352739637	1.33079129899578	-1.586558036494
P0006	Punctuated	Lung cancer	0.996106364842813	1.18199711350869	-0.783503568890954	0.61395347153628	-0.90763444012699	0.100594437197379	1.27819230363802	0.161878211411059	-1.36821429433904	1.21019075904108	1.37423130334854	-1.56155392397395	-1.75666830188642	0.64561989701118	-0.952388742105733	-1.7304472925271	-0.0301644770662544	-1.87585467472072	-1.89386526283695	0.632257747667091	0.438425447485492	-0.261575618183299	1.16413563848513	1.09759398395048	1.34025858814102	1.00328287651516	1.13455062863758	-0.0112493330094694	1.24234816736415	-1.48429955943431	-1.3277865067415	-1.42658513800664	-1.49542126986374	0.695881087713093	0.663022824089204	-0.679968999234239	-0.266517772341288	-0.755150631300756	-0.823845190978658	-0.512185640690162	-0.17506951481797	0.716733291797303	-0.0668453156824944	1.04680860879551	1.13975332811984	-2.65033837445329	0.397490482189552	-0.375224868900921	-0.956486190561111	0.298679067406648
P0008	Branching	Lung cancer	0.538091213555965	1.33583185446938	-0.575685729291118	-0.181008594056252	-1.31345259897557	-0.415996735417132	1.18621041337737	0.194218836739899	-0.858656047237577	0.478303050850033	1.18750542782437	-1.04191139025393	-1.71857728438937	-0.0611699454846924	-0.915841746522739	-1.58600647552094	0.207727536954891	-1.872030264264	-2.27440132379495	-0.101595080827038	0.665455105537882	-0.634378789596568	1.17592955513442	1.04971173975775	1.39593823106579	0.953910047178858	1.25292762226691	0.0117962512553722	0.841818891228555	-2.02048389578991	-1.17245192783711	-1.34389791349154	-1.23318206683667	0.201328064899768	-0.36764217969976	-0.690626679970362	-0.0521600016863744	-0.550961985919509	-0.693704506899751	-0.337835139492673	-0.546285661677127	0.917817186108684	0.0621129614019378	0.407248198492998	1.1669217331975	-2.19370810995207	-0.33993827843058	-0.681495477500946	-0.942631525803658	0.306905694870799
P0009	Punctuated	Lung cancer	1.45836086566631	1.16377694058245	0.383808280333933	0.166492905949144	-1.39434807980166	-0.558135853738694	0.495363332391683	0.917686684753039	-0.0970058597421782	0.864458315892743	1.40439756200156	-1.19381482314148	-1.47243242200113	-0.362809847978979	-0.86360898388182	-1.46184745129872	0.70441897385393	-1.62556335848423	-1.48195895188207	-0.67351232767141	1.39675094000224	-0.6262027989808	1.05284240264157	1.23510034558432	1.47774251515264	0.674525819520145	0.99943825028663	-0.523538455435053	1.00359938934869	-1.473343077318	-0.455943529614341	-1.26578569545589	-1.06158313379734	-0.00206113698028209	0.0266277084046797	-0.406216562977458	0.202194747772632	-0.505955477385664	0.350236772024808	-0.408494428863256	0.598950431012115	1.06914294608736	0.276787654213948	-0.0560022012958155	0.973454698476995	-2.38794537452811	-0.349997495593533	-0.231257685580233	-1.37566905331306	0.693165829967024
P0018	Neutral	Lung cancer	0.558717142079187	0.954441228858943	0.325228396199624	0.839133686100869	0.146189471594467	0.496689805851142	1.55589841613495	-0.153040875733094	0.0282584426207398	1.34490767473146	1.27374647231466	-0.649035610006315	-0.811792778166131	0.698819823292104	-0.00196430855204302	0.134020816535346	-0.0492625437138561	-1.08074177103065	0.366116435997448	0.194214008386891	0.909460101994492	0.893046790035769	1.08939208226056	1.17638992441616	1.54394039188644	1.02053119512787	1.1686774759774	0.876170367502321	1.60948858631304	-0.857424595096731	-0.125522293503534	-0.887028846610677	-0.940834049558963	0.811774211205791	0.917079058775553	-0.752217277973197	1.29709043553943	-0.763782022213772	0.21226385065778	0.301050175153982	0.237449523592454	0.792529197490427	0.91848474641871	0.830931096160122	1.42230472946114	-1.44293772173879	0.475988522458013	1.14385632773705	-0.570552527477946	0.959277417277477
P0019	Branching	Lung cancer	0.887885721667345	1.25999327936372	-0.36554997159583	0.216372881218871	-0.899620093632241	0.0978765837929623	0.883397746309214	0.558806978977387	-0.658719390354985	0.963861233280877	1.27147849348417	-0.701734872415574	-1.61500281153617	-0.0400542702407716	-0.754982610057123	-1.46048490935127	0.242380070495242	-1.82019688075384	-1.73256581618662	0.142242941445039	0.846449924782839	-0.55771752223518	1.36676837312187	1.00635336014901	1.4033522721634	1.04838460362866	1.12345395107074	-0.119214659131347	1.21200001313113	-1.57744675981564	-0.796205936926488	-1.16863211104337	-0.958037151734118	0.457688291531901	0.506863197788744	-0.553948882699832	0.0959502116988622	-0.392126934564208	0.180289206707006	-0.531811119144614	-0.293285078564112	1.24835010639707	0.282269219051963	0.66353383203568	0.877311876357128	-1.78457930679654	0.0224303576615417	-0.0704002493291047	-0.205151272444457	0.183168627313465
P0020	Branching	Lung cancer	0.618625509434475	1.0248167501171	0.027766700638401	-0.162515155175519	-0.934476438891558	-0.342283523420676	0.839841468293633	-0.07060719874813	-0.0936988643699419	0.461397680218866	1.28619386288181	-0.446030040419908	-0.833031302753859	-0.549245363560184	-0.479402923549776	-0.730990603271276	0.293624858673398	-0.998832045254581	-0.645393489192503	-1.1833193790823	1.43066084420708	-0.350685717095228	1.14285044575356	1.32222161900977	1.42297411865468	0.767725394665552	0.999489188287164	-0.142143160713531	0.872342300586844	-0.595467736834585	-0.430529686840116	-0.990248367187021	-0.813991290051321	-0.194908073154339	0.451509271971776	-0.573651667930898	0.783553676084582	-0.874890474533767	0.44169131308058	0.250108704501948	0.833963995390237	1.53119837202377	0.80886436547494	0.0939740314037527	1.20421271143084	-1.75810183187659	-0.447814097903158	0.447100729485767	-1.06993759415663	0.660968965101897
P0025	Punctuated	Lung cancer	-0.150717335740583	1.32223196849219	0.197132244225555	-0.168935397302203	-1.4236073017801	-0.458049378371275	0.830234689676037	-0.17598959149291	-0.683276375860166	0.320725330558536	0.928512216012561	-0.665894600177791	-1.12208503086734	-0.466383324945496	-0.971235071149031	-1.62140557522993	-0.495877801957776	-1.40714559170998	-1.51753012970559	-0.934302309479283	0.765329678002691	-0.957925094559931	1.15714250338189	0.931350031962637	1.20688335592996	0.0835388843748286	0.628962321750661	-0.256928609341773	0.578033045507902	-2.1627800748435	-0.818132532437542	-0.77346212088707	-0.481032469850383	-0.212485219835528	-0.618797642766552	-0.693356550053137	-0.198686430332912	-0.594905834156138	-0.189400933938432	-0.115764327676745	-0.776858905871903	0.839774392052591	0.0674241112589083	-0.14718303323435	0.928216004443259	-1.2024130393108	-0.547956034466246	-0.298408432491628	-0.830020661705213	-0.319715222949826
P0028	Neutral	Lung cancer	0.673453773668895	0.678873378349539	0.0959565917067341	0.252946586282703	-0.325953767808584	0.46820874714088	0.858825215550929	-0.0223850270103723	0.0845672008799297	1.00255318791692	0.913558244238772	-0.646845900389318	-0.940450981407091	-0.232570160641055	0.216919399043068	0.235548084728094	0.399421866077356	-1.08958735084045	0.0635095210858368	-0.190132965295372	1.57099801444444	-0.290665464210643	0.500831182604506	0.775502283232895	0.889710892948989	0.743908275590074	0.84112564285777	0.87922853694603	0.70952315699977	-1.04816419614219	-0.498881547498989	-0.885204318485235	-0.574322412627229	0.239836974038922	0.131417984289372	-0.653314765944369	1.10314613766535	-0.66074397919322	0.402916313801919	-0.0626596922250377	-0.103121465010047	1.58482426496918	0.420219175893441	0.342010422811166	0.840174681050291	-1.47794330470462	-0.260560250191149	0.330956571837744	-1.1494061283814	1.14193094796577
P0030	Punctuated	Lung cancer	1.15594608123227	1.00649729327354	0.81312533075329	0.342365043854608	-0.571058952461335	0.455821939002667	1.82149754384707	0.556416626618159	0.657388011936307	1.11299042563578	1.30036587432639	-1.49679755126122	-1.76736097473401	0.176564792414601	0.0929044262351236	-0.252064711708226	0.418483027383169	-1.78106003778774	-1.5493999493459	0.288350547124091	1.18250682175952	0.0493746736263639	1.33946238508203	0.738095870823275	1.47325862530918	0.566583235530544	0.876350277148941	0.783794580906246	1.34584937221528	-1.6785747852517	-0.563424812162912	-1.41950015623268	-1.26631245863104	0.703958087486001	0.0187203860150733	-0.720307286178432	1.62459669443543	-0.154755417240572	-0.168668929025746	-0.135965630603742	-0.302915144449445	1.04610180061144	0.433034378847258	1.11355799875876	1.65300170937333	-1.83181194014679	0.154060276139214	0.849737783181476	-0.401872356699409	1.0187982568118
P0031	Punctuated	Lung cancer	1.22798998162334	0.944694449896968	0.789601058026095	1.28634493929465	0.787203156436314	1.02434459656559	1.92051905621813	1.0200554692653	0.414954087638186	1.68597950796414	1.36693499564534	-1.69636403865435	-1.90992212096766	1.42205356648307	0.439022280352241	0.0730326885264867	-0.178653424128011	-1.76884521755871	-0.703245243915109	1.49210492685374	1.17573937944575	1.23635138913927	1.32067606061471	1.15286547945879	1.3682398669985	0.0919231682154531	0.612111744227448	1.00514535577186	1.84788326726541	-1.56063784911561	-0.715232827611847	-1.39197610249776	-1.39758733082584	1.35217373980041	0.63320614866016	-1.02413094822891	1.31817525593036	-0.0785026089670217	-0.126107794996746	-0.0822779707674976	0.179071822588866	0.660698356541847	0.077989056483324	1.51839939559916	1.59516156134655	-1.19064356304569	1.13230805315488	1.58742687517808	0.025723486467238	0.978732332675993
P0034	Punctuated	Lung cancer	0.894038427654867	0.208703906607728	0.114859517854924	-0.0567913360211121	-0.301742950206438	0.101076647401755	1.23258328366905	0.474152976781856	-0.0400263878459015	1.12244572686303	0.714972527891136	-0.856466179195984	-1.49829528858835	-0.145484853699581	0.379381554062451	0.0399951677009612	0.280399938895641	-1.61487190052838	-0.41226892373689	0.439249044800735	1.4736348410178	0.0797181255118084	0.517018471205998	0.75753179444142	1.15126283422677	0.409192848551611	0.555269289257462	0.703032229958701	0.982612982159706	-1.39650743363798	-0.778682731257011	-1.296916548355	-0.920074919335603	0.461284643443887	0.639219341674487	-0.758310712582675	1.75711061435443	0.429351317989744	0.511675205446938	0.209195270512339	0.859809470990017	1.1921924118073	-0.936116408667161	1.17132501431455	1.38234314493326	-2.19487825624734	-0.109896682809718	1.44455016260344	-0.987973186439005	0.920002078699807
P1006	Neutral	Lung cancer	-1.47366913282277	-0.938221554889236	-2.63639351729702	-1.79821558643373	-1.49182750445957	-1.50855957893042	-1.9456749801188	-1.83567366558871	-0.655931249398386	-1.35511076366154	-1.47600116106404	0.683941278902908	0.603419198215919	-1.2620785076615	-1.4544574645489	-1.43908214137107	-1.33406605472856	0.342295735730077	-1.23471246225199	-0.500439289402269	-0.0113518162652141	-2.10396994045734	-1.9419578443481	-1.26409967109881	-0.94309552076409	-1.30921596921925	-1.22031609759622	0.983971857821607	-2.40111749490892	0.252039582821761	-1.18798320856684	-0.0415508822172464	-0.0370947641341419	-0.725994007570656	-0.974178745762279	-0.812940821520856	-3.04502999062415	-1.14922825796115	-0.47960726482153	-0.12080586496209	-0.125548020330494	-1.48866507201965	1.23537051921445	-1.33306665471362	-1.18250601485463	-0.858734447943041	-0.771627059365496	-0.58352450217426	-0.754897468805283	-1.66456914440079
